1311593,7196,-512
1312698,7292,-512
1313804,7346,-512
1315878,7269,-497
1316990,7157,-497
1318122,7025,512
1319227,6882,512
1320339,6791,512
1321474,6777,512
1322579,6842,512
1323685,6975,512
1324825,7157,-512
1325931,7373,-512
1327065,7547,-512
1328176,7647,-512
1329281,7653,-512
1331356,7502,-150
1332463,7364,-150
1333575,7249,-150
1334708,7140,512
1335814,7069,512
1336925,7064,512
1338060,7124,-171
1339166,7252,-171
1340275,7386,-171
1341413,7485,-512
1342518,7539,-512
1343624,7541,-512
1344763,7477,-268
1345866,7361,-268
1347939,7122,512
1349051,7002,512
1350185,6943,408
1351291,6971,408
1352398,7068,408
1353538,7221,-512
1354643,7413,-512
1355748,7566,-512
1356889,7645,-512
1357994,7649,-512
1359129,7594,-148
1360234,7492,-148
1361346,7385,-148
1363418,7239,512
1364521,7192,512
1365630,7199,512
1366764,7269,-353
1367870,7415,-353
1368980,7551,-353
1370116,7648,-512
1371219,7682,-512
1372325,7644,-512
1373464,7558,-11
1374569,7429,-11
1375674,7308,-11
1376812,7225,512
1377917,7183,512
1379993,7288,-467
1381100,7434,-467
1382240,7582,-512
1383345,7672,-512
1384452,7690,-512
1385593,7646,-512
1386698,7561,-512
1387804,7444,-512
1388937,7313,512
1390047,7166,512
1391180,7084,512
1392286,7088,512
1393399,7189,512
1395474,7543,-512
1396579,7787,-512
1397685,7985,-512
1398825,8088,-512
1399931,8109,-512
1401065,8070,-354
1402177,7989,-354
1403282,7890,-354
1404417,7793,512
1405528,7699,512
1406633,7654,512
1407767,7705,-47
1408872,7835,-47
1409982,7998,-47
1412056,8233,-512
1413162,8316,-512
1414273,8346,-512
1415410,8329,-512
1416515,8257,-512
1417620,8154,-512
1418760,8011,512
1419866,7851,512
1420971,7741,512
1422112,7705,512
1423217,7775,512
1424322,7915,512
1425457,8107,-512
1427509,8448,-512
1428643,8537,-512
1429749,8562,-512
1430858,8537,-512
1431992,8480,-306
1433099,8385,-306
1434233,8279,214
1435345,8174,214
1436452,8103,214
1437586,8089,215
1438696,8131,215
1439801,8202,215
1440935,8295,-512
1442041,8397,-512
1444122,8473,-512
1445225,8446,-512
1446331,8375,-512
1447473,8260,257
1448578,8115,257
1449683,7986,257
1450821,7922,512
1451928,7942,512
1453063,8026,-512
1454169,8168,-512
1455280,8306,-512
1456416,8376,-512
1457521,8392,-512
1458630,8359,-512
1460705,8209,114
1461810,8096,114
1462915,8000,114
1464057,7948,480
1465162,7954,480
1466267,8025,480
1467409,8158,-512
1468514,8329,-512
1469620,8471,-512
1470754,8541,-512
1471865,8567,-512
1472970,8543,-512
1474105,8494,-342
1476157,8337,-342
1477291,8250,363
1478398,8174,363
1479503,8130,363
1480643,8165,-149
1481749,8252,-149
1482854,8364,-149
1483995,8453,-512
1485101,8514,-512
1486235,8541,-512
1487344,8544,-512
1488451,8500,-512
1489585,8425,-98
1490690,8329,-98
1492770,8168,423
1493875,8119,423
1494978,8138,423
1496119,8226,-512
1497225,8356,-512
1498330,8469,-512
1499466,8534,-512
1500577,8556,-512
1501683,8540,-512
1502817,8494,-365
1503928,8425,-365
1505063,8344,31
1506168,8249,31
1508242,8153,206
1509351,8177,206
1510458,8235,206
1511593,8321,-512
1512704,8433,-512
1513808,8518,-512
1514942,8554,-512
1516049,8557,-512
1517189,8528,-418
1518295,8480,-418
1519402,8406,-418
1520542,8328,201
1521648,8240,201
1522753,8178,201
1524833,8216,-69
1525939,8305,-69
1527074,8411,-512
1528177,8502,-512
1529289,8564,-512
1530425,8586,-512
1531530,8565,-512
1532641,8525,-512
1533776,8464,-86
1534881,8381,-86
1535986,8307,-86
1537127,8265,210
1538232,8250,210
1540308,8338,-512
1541421,8440,-512
1542527,8525,-512
1543659,8569,-512
1544765,8580,-512
1545876,8563,-512
1547012,8521,-344
1548117,8444,-344
1549258,8369,32
1550363,8294,32
1551469,8234,32
1552601,8223,42
1553712,8257,42
1554815,8317,42
1556889,8463,-512
1558002,8536,-512
1559136,8602,-512
1560241,8625,-512
1561347,8619,-512
1562489,8595,-495
1563595,8551,-495
1564700,8485,-495
1565838,8421,95
1566943,8349,95
1568078,8302,-63
1569183,8296,-63
1570294,8345,-63
1572368,8462,-512
1573475,8523,-512
1574587,8565,-512
1575721,8584,-512
1576826,8576,-512
1577932,8541,-512
1579073,8485,-167
1580177,8414,-167
1581282,8346,-167
1582424,8289,195
1583530,8266,195
1584635,8288,195
1585769,8357,-512
1586880,8465,-512
1588955,8597,-512
1590062,8623,-512
1591202,8610,-512
1592308,8580,-512
1593415,8544,-512
1594556,8489,-94
1595661,8421,-94
1596766,8369,-94
1597900,8323,88
1599012,8326,88
1600146,8363,-512
1601251,8428,-512
1602362,8489,-512
1604438,8523,-512
1605544,8495,-512
1606649,8444,-512
1607790,8371,32
1608895,8284,32
1610001,8213,32
1611140,8179,204
1612246,8200,204
1613351,8264,204
1614487,8354,-512
1615599,8470,-512
1616704,8563,-512
1617838,8622,-512
1618950,8648,-512
1621026,8617,-506
1622131,8581,-506
1623263,8524,-194
1624373,8460,-194
1625479,8399,-194
1626614,8365,56
1627726,8351,56
1628831,8369,56
1629965,8407,-512
1631071,8460,-512
1632212,8508,-512
1633317,8522,-512
1634424,8505,-512
1636505,8400,-120
1637611,8307,-120
1638716,8218,-120
1639854,8146,417
1640961,8114,417
1642096,8140,-408
1643201,8242,-408
1644313,8359,-408
1645449,8449,-512
1646554,8510,-512
1647665,8528,-512
1648800,8520,-512
1649905,8490,-512
1651011,8456,-512
1653092,8353,86
1654197,8286,86
1655300,8235,86
1656442,8230,-36
1657547,8267,-36
1658652,8340,-36
1659787,8419,-512
1660898,8506,-512
1662004,8571,-512
1663139,8597,-512
1664248,8598,-512
1665353,8569,-512
1666489,8526,-268
1667594,8473,-268
1669675,8361,77
1670780,8320,77
1671885,8301,77
1673026,8320,-327
1674131,8369,-327
1675266,8435,-512
1676371,8488,-512
1677484,8516,-512
1678618,8521,-512
1679724,8495,-512
1680835,8452,-512
1681969,8387,-30
1683073,8306,-30
1685146,8204,169
1686255,8200,169
1687360,8243,169
1688497,8326,-512
1689608,8438,-512
1690714,8530,-512
1691848,8593,-512
1692960,8627,-512
1694095,8629,-512
1695200,8612,-512
1696306,8580,-512
1697448,8524,-154
1698553,8447,-154
1699658,8369,-154
1701737,8281,353
1702840,8265,353
1703946,8289,353
1705081,8363,-512
1706193,8476,-512
1707298,8580,-512
1708434,8640,-512
1709546,8672,-512
1710651,8680,-512
1711786,8651,-512
1712897,8608,-512
1714003,8537,-512
1715137,8440,215
1717184,8224,215
1718323,8165,483
1719430,8168,483
1720536,8237,483
1721676,8363,-512
1722782,8521,-512
1723887,8656,-512
1725023,8735,-512
1726134,8774,-512
1727268,8782,-512
1728374,8767,-512
1729487,8719,-512
1730621,8659,-121
1731724,8567,-121
1733797,8385,436
1734909,8302,436
1736015,8264,436
1737150,8288,-134
1738261,8371,-134
1739367,8462,-134
1740503,8534,-512
1741615,8590,-512
1742721,8617,-512
1743855,8610,-512
1744960,8569,-512
1746101,8500,-133
1747206,8393,-133
1749279,8169,512
1750391,8072,512
1751497,8034,512
1752631,8077,-108
1753736,8204,-108
1754848,8345,-108
1755982,8465,-512
1757089,8551,-512
1758229,8605,-512
1759335,8631,-512
1760442,8621,-512
1761582,8588,-460
1762687,8532,-460
1763792,8467,-460
1765866,8281,512
1766978,8158,512
1768112,8074,275
1769218,8069,275
1770329,8142,275
1771465,8253,-512
1772570,8381,-512
1773675,8472,-512
1774816,8522,-512
1775919,8534,-512
1777023,8513,-512
1778163,8472,-327
1779268,8409,-327
1781342,8249,293
1782449,8160,293
1783560,8099,293
1784695,8099,80
1785800,8165,80
1786910,8261,80
1788045,8360,-512
1789151,8453,-512
1790283,8516,-512
1791396,8546,-512
1792501,8554,-512
1793635,8530,-512
1794746,8486,-512
1795851,8418,-512
1797925,8237,512
1799032,8100,512
1800172,7998,397
1801277,7974,397
1802385,8036,397
1803525,8160,-512
1804630,8306,-512
1805736,8427,-512
1806874,8481,-512
1807979,8493,-512
1809114,8476,-478
1810219,8430,-478
1811330,8366,-478
1813403,8180,512
1814509,8045,512
1815619,7939,512
1816753,7916,496
1817858,7987,496
1818963,8130,496
1820104,8287,-512
1821210,8455,-512
1822316,8563,-512
1823458,8623,-512
1824563,8631,-512
1825668,8615,-512
1826802,8585,-390
1827911,8531,-390
1829986,8411,97
1831090,8328,97
1832228,8242,114
1833333,8184,114
1834440,8161,114
1835574,8169,-190
1836686,8190,-190
1837791,8216,-190
1838926,8233,-512
1840036,8210,-512
1841170,8176,-245
1842275,8094,-245
1843386,7984,-245
1845461,7743,512
1846567,7608,512
1847670,7515,512
1848809,7498,512
1849914,7565,512
1851021,7710,512
1852154,7884,-512
1853266,8092,-512
1854372,8239,-512
1855507,8320,-512
1856618,8338,-512
1857723,8321,-512
1858855,8281,-326
1859964,8219,-326
1862039,8062,317
1863144,7954,317
1864278,7867,276
1865391,7824,276
1866497,7836,276
1867631,7892,-461
1868742,7973,-461
1869846,8045,-461
1870979,8063,-512
1872086,8039,-512
1873226,7958,-41
1874331,7828,-41
1875438,7679,-41
1877514,7434,512
1878616,7346,512
1879722,7299,512
1880856,7326,94
1881967,7444,94
1883102,7573,-512
1884207,7722,-512
1885319,7824,-512
1886455,7879,-512
1887558,7866,-512
1888664,7809,-512
1889802,7702,249
1890907,7552,249
1892013,7412,249
1894091,7274,512
1895196,7281,512
1896302,7360,512
1897438,7490,-512
1898549,7666,-512
1899655,7821,-512
1900789,7916,-512
1901901,7943,-512
1903003,7911,-512
1904137,7833,-89
1905246,7709,-89
1906353,7552,-89
1907487,7408,512
1908592,7271,512
1910675,7190,488
1911780,7258,488
1912885,7384,488
1914020,7562,-512
1915132,7751,-512
1916266,7903,-512
1917367,7991,-512
1918478,8004,-512
1919613,7975,-512
1920718,7909,-512
1921830,7804,-512
1922963,7650,512
1924069,7453,512
1926144,7157,512
1927255,7120,512
1928360,7163,512
1929496,7271,-512
1930607,7432,-512
1931713,7561,-512
1932847,7635,-512
1933952,7646,-512
1935094,7606,-224
1936199,7507,-224
1937302,7372,-224
1938443,7205,512
1939548,7028,512
1940652,6894,512
1942727,6838,512
1943839,6924,512
1944945,7066,512
1946079,7242,-512
1947191,7441,-512
1948296,7595,-512
1949432,7669,-512
1950542,7678,-512
1951649,7642,-512
1952783,7562,44
1953888,7435,44
1954999,7280,44
1956133,7124,512
1958179,6894,512
1959312,6854,512
1960423,6889,512
1961529,6979,512
1962662,7110,-512
1963774,7261,-512
1964879,7370,-512
1966014,7408,-512
1967120,7389,-512
1968260,7312,57
1969365,7175,57
1970471,7005,57
1971609,6836,512
1972715,6669,512
1974789,6498,512
1975895,6500,512
1977007,6561,512
1978141,6677,-512
1979245,6819,-512
1980356,6933,-512
1981492,6974,-512
1982598,6934,-512
1983703,6830,-512
1984843,6651,512
1985948,6402,512
1987082,6163,512
1988193,5984,512
1990265,5855,512
1991373,5868,512
1992478,5921,512
1993618,6021,-512
1994724,6153,-512
1995829,6263,-512
1996970,6307,-512
1998074,6241,-512
1999207,6102,512
2000317,5902,512
2001425,5729,512
2002558,5613,512
2003663,5545,512
2004774,5530,512
2006850,5579,197
2007955,5649,197
2009090,5749,-512
2010201,5856,-512
2011307,5931,-512
2012443,5929,-512
2013554,5848,-512
2014660,5699,-512
2015793,5535,512
2016902,5360,512
2018008,5235,512
2019141,5145,512
2020244,5096,512
2022325,5061,467
2023432,5067,467
2024537,5085,467
2025676,5119,-17
2026783,5159,-17
2027888,5200,-17
2029022,5238,-244
2030132,5244,-244
2031266,5240,145
2032372,5209,145
2033482,5180,145
2034615,5148,477
2035720,5118,477
2036824,5106,477
2038907,5109,308
2040013,5120,308
2041147,5149,36
2042252,5187,36
2043363,5220,36
2044499,5242,-158
2045604,5245,-158
2046716,5247,-158
2047850,5203,289
2048955,5158,289
2050089,5108,495
2051200,5072,495
2052305,5049,495
2054383,5042,411
2055495,5050,411
2056598,5069,411
2057732,5091,18
2058837,5116,18
2059946,5141,18
2061080,5158,-54
2062186,5165,-54
2063291,5154,-54
2064433,5122,295
2065538,5079,295
2066643,5037,295
2067780,5008,512
2068886,4983,512
2070961,4968,339
2072067,4968,339
2073207,4971,195
2074313,4985,195
2075420,4995,195
2076560,5006,82
2077664,5009,82
2078770,5013,82
2079900,5006,198
2081013,4990,198
2082147,4971,322
2083252,4952,322
2084361,4940,322
2086437,4926,364
2087542,4924,364
2088648,4930,364
2089788,4930,200
2090894,4941,200
2091997,4944,200
2093132,4953,132
2094243,4962,132
2095349,4968,132
2096484,4961,181
2097595,4957,181
2098700,4942,181
2099834,4936,296
2100939,4919,296
2103019,4905,322
2104124,4904,322
2105259,4902,229
2106371,4904,229
2107477,4901,229
2108611,4903,216
2109716,4907,216
2110827,4911,216
2111961,4912,187
2113067,4916,187
2114207,4915,207
2115312,4909,207
2116419,4907,207
2118493,4904,255
2119604,4894,255
2120710,4894,255
2121844,4892,261
2122953,4887,261
2124090,4889,232
2125195,4885,232
2126300,4884,232
2127440,4887,229
2128545,4889,229
2129650,4898,229
2130784,4891,208
2131895,4887,208
2133001,4886,208
2135075,4882,253
2136186,4882,253
2137292,4888,253
2138428,4881,227
2139533,4874,227
2140645,4872,227
2141779,4873,252
2142884,4866,252
2143995,4859,252
2145130,4862,264
2146235,4858,264
2147340,4859,264
2148480,4857,245
2149584,4850,245
2151659,4849,256
2152768,4849,256
2153873,4848,256
2155008,4850,226
2156114,4842,226
2157253,4842,258
2158359,4837,258
2159465,4828,258
2160601,4827,284
2161708,4823,284
2162813,4821,284
2163947,4823,248
2165059,4822,248
2167134,4818,253
2168239,4819,253
2169344,4823,253
2170484,4825,211
2171589,4832,211
2172695,4831,211
2173830,4825,235
2174935,4823,235
2176070,4818,259
2177175,4817,259
2178282,4816,259
2179417,4814,250
2180522,4817,250
2181633,4811,250
2183706,4808,258
2184811,4809,258
2185916,4817,258
2187058,4817,206
2188163,4820,206
2189268,4819,206
2190407,4817,236
2191513,4812,236
2192618,4811,236
2193752,4811,257
2194863,4815,257
2195968,4814,257
2197103,4819,209
2199151,4815,209
2200286,4817,243
2201394,4817,243
2202496,4816,243
2203636,4819,229
2204741,4824,229
2205847,4824,229
2206978,4819,236
2208090,4818,236
2209224,4820,232
2210329,4828,232
2211441,4823,232
2212575,4824,221
2213680,4826,221
2215755,4819,252
2216866,4820,252
2217971,4819,252
2219103,4819,236
2220215,4819,236
2221320,4821,236
2222456,4820,232
2223561,4817,232
2224670,4812,232
2225804,4813,260
2226907,4813,260
2228018,4813,260
2229152,4818,219
2231195,4822,219
2232329,4820,229
2233442,4820,229
2234547,4817,229
2235681,4821,232
2236790,4826,232
2237897,4824,232
2239032,4826,218
2240138,4825,218
2241278,4827,231
2242384,4824,231
2243490,4829,231
2244623,4834,209
2245735,4842,209
2247809,4843,201
2248915,4851,201
2250056,4846,220
2251161,4853,220
2252266,4858,220
2253402,4873,135
2254513,4876,135
2255618,4884,135
2256752,4884,186
2257864,4884,186
2258969,4883,186
2260104,4888,209
2261209,4888,209
2263290,4895,197
2264397,4897,197
2265502,4904,197
2266642,4904,189
2267747,4906,189
2268853,4914,189
2269987,4919,166
2271099,4928,166
2272233,4935,159
2273338,4938,159
2274449,4937,159
2275582,4941,191
2276688,4948,191
2277792,4954,191
2279874,4968,116
2280979,4970,116
2282114,4972,192
2283219,4969,192
2284330,4968,192
2285466,4974,198
2286571,4980,198
2287682,4979,198
2288817,4981,180
2289920,4982,180
2291055,4983,196
2292166,4988,196
2293271,4997,196
2295346,5006,122
2296459,5010,122
2297564,5015,122
2298697,5011,181
2299803,5009,181
2300915,5006,181
2302048,5008,208
2303153,5004,208
2304293,5001,223
2305400,5006,223
2306505,5000,223
2307638,5000,203
2308749,5002,203
2309854,5002,203
2311929,5011,161
2313039,5012,161
2314175,5017,176
2315280,5015,176
2316387,5012,176
2317527,5010,221
2318630,5011,221
2319736,5007,221
2320870,5008,205
2321981,5011,205
2323113,5008,198
2324218,5008,198
2325329,5004,198
2327403,5008,198
2328506,5008,198
2329611,5011,198
2330752,5014,177
2331857,5009,177
2332962,5008,177
2334101,5007,221
2335207,5009,221
2336312,5012,221
2337448,5013,177
2338559,5020,177
2339664,5020,177
2340797,5021,169
2341906,5022,169
2343980,5026,178
2345087,5029,178
2346221,5033,170
2347332,5037,170
2348439,5029,170
2349573,5023,228
2350682,5029,228
2351789,5031,228
2352923,5035,153
2354029,5043,153
2355170,5053,129
2356275,5058,129
2357382,5056,129
2359456,5060,164
2360565,5068,164
2361670,5066,164
2362804,5068,159
2363916,5072,159
2365022,5067,159
2366155,5060,214
2367261,5058,214
2368374,5070,214
2369508,5075,135
2370611,5082,135
2371722,5088,135
2372856,5098,103
2373961,5104,103
2376036,5105,155
2377148,5107,155
2378282,5108,168
2379389,5104,168
2380500,5104,168
2381634,5100,206
2382739,5086,206
2383845,5089,206
2384984,5101,176
2386090,5102,176
2387222,5111,144
2388331,5120,144
2389438,5121,144
2391512,5127,121
2392617,5128,121
2393729,5124,121
2394863,5125,181
2395968,5123,181
2397103,5118,199
2398215,5109,199
2399320,5106,199
2400455,5106,218
2401567,5104,218
2402672,5108,218
2403805,5114,150
2404910,5122,150
2406022,5131,150
2408096,5133,110
2409202,5138,110
2410314,5138,110
2411449,5135,166
2412552,5136,166
2413657,5133,166
2414797,5121,222
2415903,5114,222
2417009,5114,222
2418149,5112,207
2419254,5118,207
2420359,5130,207
2421495,5141,75
2422603,5152,75
2424677,5168,76
2425782,5165,76
2426887,5165,76
2428026,5158,201
2429131,5145,201
2430265,5139,235
2431376,5132,235
2432481,5124,235
2433615,5130,204
2434721,5139,204
2435832,5156,204
2436965,5177,7
2438069,5202,7
2440142,5235,-40
2441253,5240,-40
2442356,5236,-40
2443490,5222,198
2444601,5199,198
2445706,5174,198
2446840,5152,402
2447945,5137,402
2449086,5139,215
2450191,5140,215
2451296,5168,215
2452436,5200,-43
2453541,5253,-43
2454646,5304,-43
2456718,5357,-394
2457827,5362,-394
2458933,5337,-394
2460068,5274,421
2461180,5192,421
2462285,5109,421
2463420,5050,512
2464525,5010,512
2465636,4983,512
2466770,4980,437
2467876,5002,437
2468986,5040,437
2470121,5101,-223
2472166,5297,-223
2473300,5425,-512
2474413,5536,-512
2475518,5581,-512
2476652,5543,-301
2477761,5425,-301
2478864,5277,-301
2479998,5133,512
2481104,5005,512
2482243,4902,512
2483349,4804,512
2484453,4719,512
2485592,4636,512
2486697,4563,512
2488772,4496,512
2489877,4494,512
2490988,4521,512
2492124,4571,35
2493229,4641,35
2494340,4715,35
2495476,4772,-424
2496577,4824,-424
2497682,4852,-424
2498822,4855,-47
2499927,4842,-47
2501062,4805,405
2502172,4752,405
2504247,4623,512
2505352,4548,512
2506459,4487,512
2507598,4452,512
2508703,4436,512
2509809,4456,512
2510947,4498,147
2512055,4565,147
2513189,4639,-197
2514295,4700,-197
2515408,4744,-197
2516540,4770,-190
2517645,4779,-190
2518754,4776,-190
2520827,4715,440
2521933,4645,440
2523067,4552,512
2524178,4449,512
2525283,4339,512
2526419,4257,512
2527530,4209,512
2528635,4189,512
2529768,4210,512
2530874,4262,512
2531983,4333,512
2533118,4424,-398
2534223,4529,-398
2536302,4664,-512
2537409,4687,-512
2538515,4677,-512
2539649,4625,405
2540760,4513,405
2541865,4347,405
2542998,4125,512
2544111,3873,512
2545244,3642,512
2546349,3448,512
2547456,3302,512
2548594,3198,512
2549699,3142,512
2550804,3126,512
2552885,3208,512
2553990,3297,512
2555122,3434,-240
2556228,3578,-240
2557339,3722,-240
2558475,3827,-512
